(35,'http://fortikur.com/wp-content/uploads/2013/10/Faux-Ceiling-Beams-in-Bathroom.jpg','http://fortikur.com/how-to-install-faux-ceiling-beams/faux-ceiling-beams-in-bathroom','faux ceiling beams in bathroom','faux ceiling beams'),
(36,'http://superiorbuildingsupplies.com/blog/wp-content/uploads/2010/09/P02-and-STB-20.jpg','http://superiorbuildingsupplies.com/blog/tag/faux-beams','faux beams','faux ceiling beams'),
(37,'http://dressthisnest.files.wordpress.com/2013/03/cofferedceilingbeforeafter.jpg','http://www.dressthisnest.com/2013/03/how-to-build-a-faux-coffered-ceiling-even-if-carpentry-really-isnt-your-thing','how to build a faux coffered ceiling even if carpentry really isnt your thing','faux ceiling beams'),
(38,'http://1footinthegrave.com/images/faux-beams09.jpg','https://advice.thisoldhouse.com/archive/index.php/t-12633.html','t 12633.html','faux ceiling beams'),
(39,'http://www.thejustdesigngroup.com/morethanmurals/wp-content/uploads/2012/03/ceiling-faux-bois-beams.jpg','http://www.morethanmurals.com/portfolio/ceiling-finishes','ceiling finishes','faux ceiling beams'),
(40,'http://www.ecojacks.com/wp-content/uploads/2012/08/ceiling-beams.jpg','http://www.ecojacks.com/products/beams-and-millwork/hand-hewn-faux-beams','hand hewn faux beams','faux ceiling beams'),
(41,'http://www.fauxwoodbeams.com/img_catalog/beams_general/design/peckycypress/007.jpg','http://www.fauxwoodbeams.com/coffered-ceilings.php','coffered ceilings.php','faux ceiling beams'),
(42,'http://www.vissbiz.com/wp-content/uploads/2013/10/Cozy-Living-Room-Exposed-Beam-Ceiling.jpg','http://www.vissbiz.com/ideas-for-applying-exposed-beam-ceiling','ideas for applying exposed beam ceiling','faux ceiling beams'),
(43,'http://www.kvbennett.com/images/beamsimages/Tour%252520House%252520Beam%252520Ceiling%252520with%252520T%2526G.jpg','http://ceiling.clutchot.com/i-beam-ceiling','i beam ceiling','faux ceiling beams'),
(44,'http://moffatmn.com/wp-content/uploads/2013/12/intelligent-faux-wood-ceiling-tiles-and-cool-Beams-915x732.jpg','http://moffatmn.com/exemplary-faux-wood-ceiling-tiles-beams-and-glue-up-panels/intelligent-faux-wood-ceiling-tiles-and-cool-beams','intelligent faux wood ceiling tiles and cool beams','faux ceiling beams'),
(45,'http://tradesecertsbyjorge.files.wordpress.com/2012/08/centerphoto.jpg','http://tradesecretsbyjorge.com/2012/08/13/top-3-trade-secrets-to-add-luxury-for-less','top 3 trade secrets to add luxury for less','faux ceiling beams'),
(46,'http://www.fauxwoodbeams.com/img_catalog/celing_panels/tonguegrove/design/024.jpg','http://www.fauxwoodbeams.com/ceilplanks_design.php','ceilplanks design.php','faux ceiling beams'),
(47,'http://fortikur.com/wp-content/uploads/2013/10/Decorative-Faux-Ceiling-Beams.jpg','http://fortikur.com/how-to-install-faux-ceiling-beams/attachment/33126','33126','faux ceiling beams'),
(48,'http://www.vermonttimberworks.com/Web-Photos/Home-Page-Photos/timber-church-ceiling-beams-hi.jpg','http://ceiling.clutchot.com/ceilings-with-beams','ceilings with beams','faux ceiling beams'),
(49,'http://www.fauxwoodbeams.com/blog/wp-content/uploads/2013/10/5-FauxBeams-Brio.jpg','http://www.fauxwoodbeams.com/blog/more-great-beam-photos-brio','more great beam photos brio','faux ceiling beams'),
(50,'http://www.fauxwoodbeams.com/img_catalog/beams_general/design/timber/79.jpg','http://www.fauxwoodbeams.com/vaulted-ceilings.php','vaulted ceilings.php','faux ceiling beams'),
(51,'http://www.mastersmuralstudio.com/images/faux%252520ceiling%252520wood%252520grain.JPG','http://www.mastersmuralstudio.com/Countertops%2520%26%2520Faux.htm','Countertops%2520%26%2520Faux.htm','faux ceiling beams'),
(52,'http://www.azfauxbeams.com/images/stories/Design_infos/big/Majestic-Beams---Centex-Homes---Templeton.jpg','http://www.blulana.com/tag/faux-ceiling-beams-home-depot','faux ceiling beams home depot','faux ceiling beams'),
(53,'http://www.artfactory.com/images/New-Kitchen-11.jpg','http://www.artfactory.com/ceiling-beams-ceiling-kits-custom-kitchen-cabinets-kit1110-p-3319.html','ceiling beams ceiling kits custom kitchen cabinets kit1110 p 3319.html','faux ceiling beams'),
(54,'http://cdn2.aicmillworks.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/a/faux-wood-ceiling-beam-sawmill-primed.jpg','http://www.aicmillworks.com/ceilings','ceilings','faux ceiling beams'),
(55,'http://www.azfauxbeams.com/images/stories/before-and-after/15-25-23-after.jpg','http://www.azfauxbeams.com/design-ideas/before-and-after-photos','before and after photos','faux ceiling beams'),
(56,'http://images.architecturaldepot.com/images/id/zoom/53520.jpg','http://www.architecturaldepot.com/ceiling-and-walls-beams.html','ceiling and walls beams.html','faux ceiling beams'),
(57,'http://www.fauxwoodbeams.com/blog/wp-content/uploads/2011/09/FireplaceandBeams.jpg','http://www.fauxwoodbeams.com/blog/luxurious-ceiling-design','luxurious ceiling design','faux ceiling beams'),
(58,'http://images-37.har.com/e1/mediadisplay/37/hr3078737-5.jpg','http://beta.har.com/6030-maxie-st/sold_90131241','sold 90131241','faux ceiling beams'),
(59,'http://i00.i.aliimg.com/img/pb/821/877/939/939877821_639.jpg','http://www.alibaba.com/product-detail/RD-polyurethane-faux-wood-decoration-ceiling_543025994.html','RD polyurethane faux wood decoration ceiling 543025994.html','faux ceiling beams'),
(60,'http://studiok-rfc.com/wp-content/uploads/2012/05/after6.png','http://pixgood.com/faux-wood-beam-ceiling.html','faux wood beam ceiling.html','faux ceiling beams'),
(61,'http://www.ackue-inc.com/wp-content/uploads/2013/01/planking1.png','http://www.ackue-inc.com/?page_id%3D822','?page id%3D822','faux ceiling beams'),
(62,'http://www.elmwoodreclaimedtimber.com/sites/default/files/styles/hero_image/public/hero-gallery/Reclaimed-Faux-Wood-Beams_0.jpg%253Fitok%253D5uu6kLAs','http://www.elmwoodreclaimedtimber.com/products/wood-beams/reclaimed-antique-pine-rustic-faux-wood-beams','reclaimed antique pine rustic faux wood beams','faux ceiling beams'),
(63,'http://www.homeiki.com/wp-content/uploads/2014/10/contemporary-living-room-design-exposed-beams-ceilings-recessed-light-ceiling-brown-sectional-sofa-for-great-room-interior-ceiling-designs-gallery-tri-false-ceiling-designs-for-living-room-decorations.jpg','http://www.homeiki.com/exposed-beams-living-room-design-ideas/living-room-makeovers-faux-wood-workshop','living room makeovers faux wood workshop','faux ceiling beams'),
(64,'http://cdn2.aicmillworks.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/u/rustic_faux_beam_walnut_sb41.jpg','http://www.aicmillworks.com/ceilings','ceilings','faux ceiling beams'),
(65,'http://moffatmn.com/wp-content/uploads/2013/12/debonair-faux-wood-ceiling-tiles-and-superb-faux-tin-ceiling-tiles-installed-915x1220.jpg','http://galleryhip.com/wood-ceiling-panels-home-depot.html','wood ceiling panels home depot.html','faux ceiling beams'),
(66,'http://4222sharonview.files.wordpress.com/2011/11/faux-beam-mock-up.jpg','http://4222sharonview.wordpress.com/tag/beams','beams','faux ceiling beams'),
(67,'http://www.klfs.org/wp-content/uploads/2014/11/mediterranean-living-room-design-with-beams-ceiling-and-beige-sofa-plus-leather-armchairs-also-travertine-tile-floor-with-pattern-rug-plus-wood-table-also-faux-stone-wall-with-stone-fireplace-and-wall-sconce-915x609.jpg','http://www.klfs.org/appealing-faux-stone-wall-for-wall-decor-in-your-home/mediterranean-living-room-design-with-beams-ceiling-and-beige-sofa-plus-leather-armchairs-also-travertine-tile-floor-with-pattern-rug-plus-wood-table-also-faux-stone-wall-with-stone-fireplace-and-wall','mediterranean living room design with beams ceiling and beige sofa plus leather armchairs also travertine tile floor with pattern rug plus wood table also faux stone wall with stone fireplace and wall','faux ceiling beams'),
(68,'http://cdn.designhomes.pics/design/assets.davinong.com/images/entry/2011/08/04/7135/wooden-ceiling-beams.jpg','http://designhomes.pics/ceilings-with-wooden-beams/34/wooden-ceiling-beams-unlike-faux-ceiling-beams-which-are-often-made','wooden ceiling beams unlike faux ceiling beams which are often made','faux ceiling beams'),
(69,'http://www.fauxwoodbeams.com/blog/wp-content/uploads/2010/10/107.jpg','http://www.fauxwoodbeams.com/blog/timber-beams','timber beams','faux ceiling beams'),
(70,'http://ww1.prweb.com/prfiles/2012/11/26/10171975/Beams-7a.jpg','http://www.prweb.com/releases/2012/12/prweb10171975.htm','prweb10171975.htm','faux ceiling beams'),
(71,'http://www.fauxwoodbeams.com/blog/wp-content/uploads/2012/01/3after2011-12-1716.07.jpg','http://www.fauxwoodbeams.com/blog/living-room-design','living room design','faux ceiling beams'),
(72,'http://woodlandbeam.com/wp-content/gallery/silverleaf/decorative-box-beams.jpg','http://woodlandbeam.com/ngg_tag/faux-wood-beams-2','faux wood beams 2','faux ceiling beams'),
(73,'http://www.azfauxbeams.com/images/stories/Design_infos/big/07-plush-mntg.jpg','http://www.azfauxbeams.com/design-ideas','design ideas','faux ceiling beams'),
(74,'http://www.elmwoodreclaimedtimber.com/sites/default/files/styles/hero_image/public/hero-gallery/Antique-Ceiling-Beams_5_2.jpg%253Fitok%253DglrFWgSR','http://www.elmwoodreclaimedtimber.com/our-products-style/tuscanold-world-design-style-home-decor/tuscan-old-world-style-wood-beams','tuscan old world style wood beams','faux ceiling beams'),
(75,'http://img.wonderhowto.com/img/05/95/63475524608043/0/install-suspended-faux-wood-ceiling-beams-your-home.1280x600.jpg','http://interior-design.wonderhowto.com/how-to/install-suspended-faux-wood-ceiling-beams-your-home-403378','install suspended faux wood ceiling beams your home 403378','faux ceiling beams'),
(76,'http://speasinteriordesign.com/images/portfolio/livingspaces/IMG_0652.jpg','http://speasinteriordesign.com/portfolio/18-living-spaces','18 living spaces','faux ceiling beams'),
(77,'http://www.fauxwoodbeams.com/blog/wp-content/uploads/2010/10/109.jpg','http://www.fauxwoodbeams.com/blog/timber-beams','timber beams','faux ceiling beams'),
(78,'http://owtraditions.com/blog/wp-content/uploads/2012/08/RIDGE-BEAM-WITH-HANGERS-68158.jpg','http://owtraditions.com/blog/?tag%3Dfaux-wood-beams-los-angeles','?tag%3Dfaux wood beams los angeles','faux ceiling beams'),
(79,'http://fortikur.com/wp-content/uploads/2013/10/Faux-Ceiling-Beams-with-Lighting.jpg','http://fortikur.com/how-to-install-faux-ceiling-beams/faux-ceiling-beams-with-lighting','faux ceiling beams with lighting','faux ceiling beams'),
(80,'http://www.fauxwoodbeams.com/img_catalog/beams_general/design/aspen/001.jpg','http://www.fauxwoodbeams.com/kitchen-ideas.php','kitchen ideas.php','faux ceiling beams'),
(81,'http://atmospherepainting.com/yahoo_site_admin/assets/images/P1010590.308194610_std.JPG','http://atmospherepainting.com/portfolio','portfolio','faux ceiling beams'),
(82,'http://moffatmn.com/wp-content/uploads/2013/12/ingenious-faux-wood-ceiling-tiles-and-exemplary-rustic_faux_plank_walnut-915x915.jpg','http://moffatmn.com/exemplary-faux-wood-ceiling-tiles-beams-and-glue-up-panels/ingenious-faux-wood-ceiling-tiles-and-exemplary-rustic_faux_plank_walnut','ingenious faux wood ceiling tiles and exemplary rustic faux plank walnut','faux ceiling beams'),
(83,'http://1.bp.blogspot.com/-8b-6pXf7iy4/T-eMO8FFUnI/AAAAAAAAAfE/glqTDM5sVIU/s640/Beams.jpg','http://gmuproperty.info/tag/faux-wood-beams-faux-ceiling-beams-foam-beams-','faux wood beams faux ceiling beams foam beams ','faux ceiling beams'),
(84,'http://ottercreekconstruction.ca/wp-content/uploads/2012/10/Faux-Beam-2.jpg','http://ottercreekconstruction.ca/decor','decor','faux ceiling beams'),
(85,'http://2.bp.blogspot.com/_BjtMw581qFk/S6p0_im7nAI/AAAAAAAAAN4/M_9XXxyvxtg/s1600/September%252B09%252B134.JPG','http://finishedwithstyle.blogspot.com/2010_03_01_archive.html','2010 03 01 archive.html','faux ceiling beams'),
(86,'http://ottercreekconstruction.ca/wp-content/uploads/2012/10/Faux-Beam-3.jpg','http://ottercreekconstruction.ca/decor','decor','faux ceiling beams'),
(87,'http://www.lowes.com/creative-ideas/images/2012_08/08-nail-beam-boards-to-shims-101915311_SQ.jpg','http://www.lowes.com/creative-ideas/kitchen-and-dining/decorative-kitchen-ceiling/project','project','faux ceiling beams'),
(88,'http://ecx.images-amazon.com/images/I/51orWroWTBL._SL1000_.jpg','http://www.amazon.co.uk/Timber-Beams-Fake-Wood-Ceiling/dp/B003IWHQWW','B003IWHQWW','faux ceiling beams'),
(89,'http://www.remodelingguy.net/wp-content/uploads/2009/11/Boxed-Beam-1024x722.png','http://forums.redflagdeals.com/faux-ceiling-beams-878057','faux ceiling beams 878057','faux ceiling beams'),
(90,'http://www.furnicraze.com/wp-content/uploads/2014/09/How-to-Make-a-Faux-Beam.jpg','http://www.furnicraze.com/clean-faux-wood-beams','clean faux wood beams','faux ceiling beams'),
(91,'http://speasinteriordesign.com/images/portfolio/livingspaces/IMG_0668.jpg','http://speasinteriordesign.com/portfolio/18-living-spaces','18 living spaces','faux ceiling beams'),
(92,'http://moffatmn.com/wp-content/uploads/2013/12/stunning-faux-wood-ceiling-tiles-sample-915x678.jpg','http://moffatmn.com/exemplary-faux-wood-ceiling-tiles-beams-and-glue-up-panels/stunning-faux-wood-ceiling-tiles-sample','stunning faux wood ceiling tiles sample','faux ceiling beams'),
(93,'http://owtraditions.com/blog/wp-content/uploads/2013/05/arched-tuscany.jpg','http://owtraditions.com/blog','blog','faux ceiling beams'),
(94,'http://www.klfs.org/wp-content/uploads/2014/11/rustic-basement-design-with-beige-sectional-sofa-and-pattern-cushions-plus-brown-armchairs-also-wood-table-and-faux-stone-wall-plus-stone-fireplace-also-beams-ceiling-with-ceiling-lamp-915x866.jpg','http://www.klfs.org/appealing-faux-stone-wall-for-wall-decor-in-your-home/rustic-basement-design-with-beige-sectional-sofa-and-pattern-cushions-plus-brown-armchairs-also-wood-table-and-faux-stone-wall-plus-stone-fireplace-also-beams-ceiling-with-ceiling-lamp','rustic basement design with beige sectional sofa and pattern cushions plus brown armchairs also wood table and faux stone wall plus stone fireplace also beams ceiling with ceiling lamp','faux ceiling beams'),
(95,'http://static1.squarespace.com/static/52290e3ee4b0d4e45988816d/t/533830eee4b0cc9179056b87/1396191475644/','http://livshowroom.com/liv-blog/o5sq4somc5024lwb47yvbnin6y0s0s','o5sq4somc5024lwb47yvbnin6y0s0s','faux ceiling beams'),
(96,'http://cdn2.aicmillworks.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/u/rustic-faux-ceiling-beam-material-sample-2.jpg','http://www.aicmillworks.com/rustic-faux-ceiling-beam-material-sample','rustic faux ceiling beam material sample','faux ceiling beams'),
(97,'http://www.thefinishingcompany.net/images/cofferedceilingfinished11.JPG','http://rejigdesign.com/ceiling/ceiling-beam-ideas.html','ceiling beam ideas.html','faux ceiling beams'),
(98,'http://froscarpentry.com/wp/wp-content/uploads/2011/01/Ceiling-beam-detail.jpg','http://froscarpentry.com/projects/remodel-greek-theme-stage-one','remodel greek theme stage one','faux ceiling beams'),
(99,'http://buildipedia.com/images/masterformat/div06/20/2012.10.08_fypon_1/images/FY-Pic-Roth-Porch-long-shot.jpg','http://buildipedia.com/knowledgebase/division-06-wood-plastics-and-composites/06-20-00-finish-carpentry/step-by-step-transforming-a-porch-ceiling','step by step transforming a porch ceiling','faux ceiling beams'),
(100,'http://moffatmn.com/wp-content/uploads/2013/12/suave-faux-wood-ceiling-tiles-and-simple-house-remodel-915x607.jpg','http://moffatmn.com/exemplary-faux-wood-ceiling-tiles-beams-and-glue-up-panels/suave-faux-wood-ceiling-tiles-and-simple-house-remodel','suave faux wood ceiling tiles and simple house remodel','faux ceiling beams'),
(101,'http://www.sustainablelivingnews.com/wp-content/uploads/2014/12/faux-wood-beams-Living-Room-Rustic-with-barn-bookshelves-cathedral-ceiling.jpg','http://www.sustainablelivingnews.com/9709-faux-wood-beams-hall-beach-with-antique-wood-beach-house/faux-wood-beams-living-room-rustic-with-barn-bookshelves-cathedral-ceiling','faux wood beams living room rustic with barn bookshelves cathedral ceiling','faux ceiling beams'),
(102,'http://www.superiorbuildingsupplies.com/FauxWood/arch/arch-big.jpg','http://www.superiorbuildingsupplies.com/custom-arch-faux-wood-beams.html','custom arch faux wood beams.html','faux ceiling beams'),
(103,'http://www.sustainablelivingnews.com/wp-content/uploads/2014/12/faux-wood-beams-Living-Room-Traditional-with-ceiling-beams-chandelier-Faux.jpg','http://www.sustainablelivingnews.com/9709-faux-wood-beams-hall-beach-with-antique-wood-beach-house/faux-wood-beams-living-room-rustic-with-barn-bookshelves-cathedral-ceiling','faux wood beams living room rustic with barn bookshelves cathedral ceiling','faux ceiling beams'),
(104,'http://tradesecertsbyjorge.files.wordpress.com/2012/08/photo-314.jpg','http://tradesecretsbyjorge.com/2012/08/13/top-3-trade-secrets-to-add-luxury-for-less','top 3 trade secrets to add luxury for less','faux ceiling beams'),
(105,'http://www.interiordev.com/imagedir/faux-marble-painting-wall.jpg','http://www.interiordev.com/ideas/faux-beams.html','faux beams.html','faux ceiling beams'),
(106,'http://www.thejustdesigngroup.com/morethanmurals/wp-content/uploads/2012/04/faux-bois-ceiling.jpg','http://imgkid.com/faux-wood-wallpaper-ceiling.shtml','faux wood wallpaper ceiling.shtml','faux ceiling beams'),
(107,'http://www.fanaticfinish.com/wp-content/uploads/ceiling_beams_big.jpg','http://homeneeds.sulekha.com/ceiling-treatments-to-enhance-your-home_599187_blog','ceiling treatments to enhance your home 599187 blog','faux ceiling beams'),
(108,'http://www.fauxwoodbeams.com/blog/wp-content/uploads/2011/03/Before22.jpg','http://www.fauxwoodbeams.com/blog/tag/sloped-ceiling','sloped ceiling','faux ceiling beams'),
(109,'http://novooakley.com/wp-content/uploads/2014/04/interior-cool-high-vaulted-ceiling-with-wood-beams-exposed-in-country-style-home-interior-design-vaulted-ceiling-with-wood-beams-exposed-home-interior.png','http://novooakley.com/vaulted-ceiling-with-wood-beams-exposed-home-interior/cool-high-vaulted-ceiling-with-wood-beams-exposed-in-country-style-home-interior-design','cool high vaulted ceiling with wood beams exposed in country style home interior design','faux ceiling beams'),
(110,'http://www.haleyarts.com/wp-content/uploads/2011/11/acadpoolweb.jpg','http://www.haleyarts.com/2011/11/14/the-academy-boulder-co','the academy boulder co','faux ceiling beams'),
(111,'http://tsquareco.com/Portals/84989/images/1020%252520Bar%252520Ceiling.JPG','http://tsquareco.com/residential-Kitchen-Bathroom-Remodel-Fine-Cabinetry/special-and-intricate-ceilings','special and intricate ceilings','faux ceiling beams'),
(112,'http://www.tiltoncofferedceilings.com/wp-content/uploads/Beam-Options_Black.jpg','http://www.tiltoncofferedceilings.com/product-options-coffered-ceiling-system/beam-options','beam options','faux ceiling beams'),
(113,'http://www.decosee.com/picture/impressive-wood-beams-living-room-interior.jpg','http://www.decosee.com/design/faux-wood-beams-for-ceiling.html','faux wood beams for ceiling.html','faux ceiling beams'),
(114,'http://cdn2.aicmillworks.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/l/alpine_faux_beam_walnut_nt10.jpg','http://aluwung.com/floor-to-ceiling-glass','floor to ceiling glass','faux ceiling beams'),
(115,'http://i327.photobucket.com/albums/k449/bluebay-album/our%252520house%252520may%2525202009/IMG_0046darkorangepineceiling.jpg','http://ths.gardenweb.com/forums/load/decor/msg071933219084.html','msg071933219084.html','faux ceiling beams'),
(116,'http://avaxusa.com/wp-content/uploads/2011/09/FireShot-capture-044-Faux-Ceiling-Beams-I-Fake-Wooden-Beams-I-Arizona-Faux-Beams-www_azfauxbeams_com.png','http://avaxusa.com/wp-content/uploads/2011/09','09','faux ceiling beams'),
(117,'http://www.homeincast.com/images/sweet_design_wood_ceiling_beams.jpg','http://design-site.net/artmosaic/wood-ceiling-beams','wood ceiling beams','faux ceiling beams'),
(118,'http://ww1.prweb.com/prfiles/2013/04/12/10630433/Faux-Truss.jpg','http://www.prweb.com/releases/superiorbuildingsupplies/custom-faux-wood-beams/prweb10630433.htm','prweb10630433.htm','faux ceiling beams'),
